[a, b] = [0, 2]
h = 0.001 
 
  n            x1            v1            x2            v2
1672      0.113160     -2.335219      0.172601      1.152861
1673      0.110820     -2.345472      0.173747      1.140053
1674      0.108469     -2.355589      0.174881      1.127044
1675      0.106109     -2.365565      0.176001      1.113835
1676      0.103738     -2.375393      0.177109      1.100431
1677      0.101358     -2.385070      0.178202      1.086833
1678      0.098968     -2.394588      0.179282      1.073044
1679      0.096569     -2.403943      0.180348      1.059069
1680      0.094160     -2.413130      0.181400      1.044910
1681      0.091742     -2.422143      0.182438      1.030572
1682      0.089316     -2.430978      0.183462      1.016058
1683      0.086881     -2.439629      0.184470      1.001373
1684      0.084437     -2.448092      0.185464      0.986521
1685      0.081984     -2.456361      0.186443      0.971506
1686      0.079524     -2.464433      0.187407      0.956333
1687      0.077055     -2.472302      0.188356      0.941007
1688      0.074579     -2.479964      0.189289      0.925533
1689      0.072096     -2.487416      0.190207      0.909917
1690      0.069604     -2.494652      0.191109      0.894163
1691      0.067106     -2.501670      0.191995      0.878278
1692      0.064601     -2.508464      0.192866      0.862266
1693      0.062089     -2.515033      0.193720      0.846134
1694      0.059571     -2.521372      0.194558      0.829888
1695      0.057047     -2.527477      0.195380      0.813533
1696      0.054516     -2.533347      0.196185      0.797077
1697      0.051980     -2.538978      0.196974      0.780524
1698      0.049438     -2.544368      0.197746      0.763883
1699      0.046891     -2.549514      0.198502      0.747158
1700      0.044339     -2.554414      0.199240      0.730358
1701      0.041782     -2.559066      0.199962      0.713488
1702      0.039221     -2.563469      0.200667      0.696555
1703      0.036655     -2.567620      0.201355      0.679566
1704      0.034086     -2.571519      0.202027      0.662527
1705      0.031512     -2.575164      0.202681      0.645447
1706      0.028935     -2.578554      0.203317      0.628330
1707      0.026355     -2.581690      0.203937      0.611185
1708      0.023772     -2.584570      0.204540      0.594018
1709      0.021186     -2.587194      0.205125      0.576836
1710      0.018598     -2.589563      0.205693      0.559645
1711      0.016007     -2.591676      0.206244      0.542453
1712      0.013414     -2.593535      0.206778      0.525267
1713      0.010820     -2.595139      0.207295      0.508093
1714      0.008224     -2.596490      0.207795      0.490937
1715      0.005627     -2.597589      0.208277      0.473806
1716      0.003029     -2.598437      0.208742      0.456707
1717      0.000430     -2.599035      0.209190      0.439647
1718     -0.002169     -2.599386      0.209621      0.422631
1719     -0.004769     -2.599491      0.210036      0.405665
1720     -0.007368     -2.599353      0.210433      0.388757
1721     -0.009967     -2.598974      0.210813      0.371911
1722     -0.012566     -2.598355      0.211177      0.355134
1723     -0.015164     -2.597501      0.211523      0.338431
1724     -0.017761     -2.596413      0.211853      0.321808
1725     -0.020357     -2.595095      0.212167      0.305270
1726     -0.022951     -2.593549      0.212464      0.288824
1727     -0.025544     -2.591779      0.212745      0.272473
1728     -0.028135     -2.589788      0.213009      0.256223
1729     -0.030724     -2.587580      0.213257      0.240079
1730     -0.033310     -2.585158      0.213489      0.224045
1731     -0.035894     -2.582526      0.213705      0.208127
1732     -0.038475     -2.579688      0.213905      0.192327
1733     -0.041053     -2.576648      0.214090      0.176651
1734     -0.043628     -2.573409      0.214259      0.161103
1735     -0.046200     -2.569976      0.214412      0.145686
1736     -0.048768     -2.566353      0.214550      0.130404
1737     -0.051333     -2.562544      0.214673      0.115260
1738     -0.053893     -2.558553      0.214781      0.100259
1739     -0.056450     -2.554385      0.214873      0.085402
1740     -0.059002     -2.550043      0.214951      0.070693
1741     -0.061550     -2.545533      0.215015      0.056135
1742     -0.064093     -2.540859      0.215064      0.041730
1743     -0.066632     -2.536025      0.215098      0.027481
1744     -0.069165     -2.531035      0.215119      0.013390
1745     -0.071694     -2.525895      0.215125     -0.000541
1746     -0.074217     -2.520608      0.215117     -0.014309
1747     -0.076735     -2.515178      0.215096     -0.027914
1748     -0.079247     -2.509612      0.215062     -0.041353
1749     -0.081754     -2.503912      0.215014     -0.054625
1750     -0.084255     -2.498083      0.214952     -0.067728
1751     -0.086750     -2.492130      0.214878     -0.080661
1752     -0.089240     -2.486056      0.214791     -0.093424
1753     -0.091723     -2.479867      0.214691     -0.106016
1754     -0.094199     -2.473567      0.214579     -0.118434
1755     -0.096670     -2.467159      0.214454     -0.130680
1756     -0.099134     -2.460649      0.214318     -0.142752
1757     -0.101591     -2.454039      0.214169     -0.154651
1758     -0.104042     -2.447335      0.214008     -0.166375
1759     -0.106486     -2.440540      0.213836     -0.177924
1760     -0.108923     -2.433658      0.213653     -0.189299
1761     -0.111353     -2.426694      0.213458     -0.200500
1762     -0.113776     -2.419651      0.213252     -0.211527
1763     -0.116192     -2.412532      0.213035     -0.222380
1764     -0.118601     -2.405342      0.212807     -0.233059
1765     -0.121003     -2.398085      0.212568     -0.243566
1766     -0.123397     -2.390764      0.212320     -0.253900
1767     -0.125784     -2.383382      0.212061     -0.264062
1768     -0.128164     -2.375943      0.211792     -0.274053
1769     -0.130536     -2.368450      0.211513     -0.283874
1770     -0.132901     -2.360907      0.211224     -0.293525
1771     -0.135258     -2.353317      0.210925     -0.303008
1772     -0.137608     -2.345683      0.210618     -0.312323
1773     -0.139950     -2.338009      0.210301     -0.321472
1774     -0.142284     -2.330297      0.209975     -0.330456
1775     -0.144610     -2.322550      0.209640     -0.339276
1776     -0.146929     -2.314771      0.209296     -0.347933
1777     -0.149240     -2.306963      0.208944     -0.356428
1778     -0.151543     -2.299129      0.208583     -0.364764
1779     -0.153838     -2.291271      0.208215     -0.372940
1780     -0.156125     -2.283392      0.207838     -0.380959
1781     -0.158405     -2.275494      0.207453     -0.388822
1782     -0.160676     -2.267581      0.207060     -0.396531
1783     -0.162940     -2.259654      0.206660     -0.404086
1784     -0.165196     -2.251715      0.206252     -0.411490
1785     -0.167443     -2.243767      0.205837     -0.418745
1786     -0.169683     -2.235813      0.205414     -0.425851
1787     -0.171915     -2.227853      0.204985     -0.432810
1788     -0.174139     -2.219891      0.204549     -0.439625
1789     -0.176355     -2.211928      0.204106     -0.446296
1790     -0.178563     -2.203965      0.203656     -0.452826
1791     -0.180763     -2.196006      0.203200     -0.459215
1792     -0.182955     -2.188051      0.202738     -0.465467
1793     -0.185139     -2.180103      0.202269     -0.471581
1794     -0.187315     -2.172163      0.201794     -0.477561
1795     -0.189483     -2.164233      0.201314     -0.483408
1796     -0.191643     -2.156313      0.200828     -0.489123
1797     -0.193796     -2.148407      0.200336     -0.494708
1798     -0.195940     -2.140514      0.199838     -0.500165
1799     -0.198077     -2.132638      0.199335     -0.505496
1800     -0.200205     -2.124777      0.198827     -0.510703
1801     -0.202326     -2.116935      0.198314     -0.515786
1802     -0.204439     -2.109113      0.197796     -0.520749
1803     -0.206545     -2.101311      0.197272     -0.525592
1804     -0.208642     -2.093530      0.196744     -0.530317
1805     -0.210732     -2.085772      0.196212     -0.534925
1806     -0.212813     -2.078038      0.195675     -0.539420
1807     -0.214888     -2.070329      0.195133     -0.543802
1808     -0.216954     -2.062645      0.194587     -0.548072
1809     -0.219013     -2.054988      0.194037     -0.552234
1810     -0.221064     -2.047358      0.193483     -0.556287
1811     -0.223108     -2.039757      0.192924     -0.560234
1812     -0.225144     -2.032184      0.192362     -0.564077
1813     -0.227172     -2.024642      0.191796     -0.567817
1814     -0.229193     -2.017130      0.191226     -0.571455
1815     -0.231206     -2.009649      0.190653     -0.574994
1816     -0.233212     -2.002199      0.190076     -0.578434
1817     -0.235211     -1.994783      0.189496     -0.581778
1818     -0.237202     -1.987399      0.188913     -0.585026
1819     -0.239185     -1.980048      0.188326     -0.588181
1820     -0.241162     -1.972732      0.187736     -0.591244
1821     -0.243131     -1.965450      0.187144     -0.594216
1822     -0.245093     -1.958203      0.186548     -0.597098
1823     -0.247047     -1.950992      0.185950     -0.599893
1824     -0.248995     -1.943816      0.185348     -0.602602
1825     -0.250935     -1.936677      0.184744     -0.605226
1826     -0.252868     -1.929573      0.184138     -0.607766
1827     -0.254794     -1.922507      0.183529     -0.610224
1828     -0.256713     -1.915478      0.182917     -0.612602
1829     -0.258625     -1.908486      0.182304     -0.614900
1830     -0.260530     -1.901532      0.181688     -0.617119
1831     -0.262428     -1.894615      0.181069     -0.619262
1832     -0.264319     -1.887737      0.180449     -0.621330
1833     -0.266204     -1.880897      0.179827     -0.623323
1834     -0.268081     -1.874095      0.179202     -0.625243
1835     -0.269952     -1.867332      0.178576     -0.627092
1836     -0.271816     -1.860608      0.177948     -0.628870
1837     -0.273673     -1.853923      0.177318     -0.630579
1838     -0.275524     -1.847276      0.176687     -0.632219
1839     -0.277368     -1.840669      0.176054     -0.633793
1840     -0.279205     -1.834100      0.175419     -0.635301
1841     -0.281036     -1.827571      0.174783     -0.636744
1842     -0.282860     -1.821081      0.174146     -0.638124
1843     -0.284678     -1.814630      0.173507     -0.639441
1844     -0.286489     -1.808219      0.172867     -0.640697
1845     -0.288294     -1.801847      0.172226     -0.641892
1846     -0.290093     -1.795514      0.171583     -0.643028
1847     -0.291885     -1.789220      0.170940     -0.644107
1848     -0.293672     -1.782965      0.170295     -0.645127
1849     -0.295451     -1.776750      0.169649     -0.646092
1850     -0.297225     -1.770574      0.169003     -0.647002
1851     -0.298993     -1.764437      0.168355     -0.647857
1852     -0.300754     -1.758338      0.167707     -0.648659
1853     -0.302509     -1.752279      0.167058     -0.649409
1854     -0.304258     -1.746259      0.166408     -0.650107
1855     -0.306002     -1.740277      0.165758     -0.650755
1856     -0.307739     -1.734334      0.165107     -0.651353
1857     -0.309470     -1.728429      0.164455     -0.651903
1858     -0.311196     -1.722563      0.163803     -0.652405
1859     -0.312915     -1.716735      0.163150     -0.652859
1860     -0.314629     -1.710946      0.162497     -0.653268
1861     -0.316337     -1.705194      0.161844     -0.653631
1862     -0.318040     -1.699480      0.161190     -0.653950
1863     -0.319736     -1.693804      0.160536     -0.654225
1864     -0.321427     -1.688165      0.159882     -0.654457
1865     -0.323113     -1.682564      0.159227     -0.654647
1866     -0.324792     -1.677000      0.158572     -0.654795
1867     -0.326467     -1.671474      0.157917     -0.654903
1868     -0.328135     -1.665984      0.157263     -0.654971
1869     -0.329799     -1.660531      0.156608     -0.655000
1870     -0.331456     -1.655114      0.155953     -0.654990
1871     -0.333109     -1.649734      0.155298     -0.654943
1872     -0.334756     -1.644390      0.154643     -0.654858
1873     -0.336398     -1.639082      0.153988     -0.654737
1874     -0.338034     -1.633810      0.153333     -0.654580
1875     -0.339665     -1.628573      0.152679     -0.654388
1876     -0.341291     -1.623372      0.152024     -0.654161
1877     -0.342912     -1.618207      0.151370     -0.653901
1878     -0.344528     -1.613076      0.150717     -0.653607
1879     -0.346138     -1.607980      0.150063     -0.653281
1880     -0.347744     -1.602918      0.149410     -0.652922
1881     -0.349344     -1.597892      0.148757     -0.652533
1882     -0.350939     -1.592899      0.148105     -0.652112
1883     -0.352530     -1.587940      0.147453     -0.651661
1884     -0.354115     -1.583015      0.146802     -0.651180
1885     -0.355696     -1.578124      0.146151     -0.650670
1886     -0.357272     -1.573266      0.145500     -0.650131
1887     -0.358842     -1.568441      0.144850     -0.649564
1888     -0.360408     -1.563649      0.144201     -0.648969
1889     -0.361970     -1.558890      0.143553     -0.648348
1890     -0.363526     -1.554163      0.142904     -0.647699
1891     -0.365078     -1.549468      0.142257     -0.647025
1892     -0.366625     -1.544806      0.141610     -0.646324
1893     -0.368168     -1.540175      0.140964     -0.645599
1894     -0.369705     -1.535576      0.140319     -0.644849
1895     -0.371239     -1.531009      0.139675     -0.644074
1896     -0.372767     -1.526472      0.139031     -0.643276
1897     -0.374292     -1.521967      0.138388     -0.642454
1898     -0.375811     -1.517492      0.137746     -0.641609
1899     -0.377327     -1.513048      0.137105     -0.640742
1900     -0.378838     -1.508634      0.136465     -0.639853
1901     -0.380344     -1.504250      0.135825     -0.638942
1902     -0.381846     -1.499896      0.135187     -0.638010
1903     -0.383344     -1.495571      0.134549     -0.637056
1904     -0.384837     -1.491276      0.133913     -0.636083
1905     -0.386326     -1.487011      0.133277     -0.635089
1906     -0.387811     -1.482774      0.132643     -0.634075
1907     -0.389292     -1.478566      0.132009     -0.633042
1908     -0.390768     -1.474386      0.131376     -0.631990
1909     -0.392241     -1.470235      0.130745     -0.630919
1910     -0.393709     -1.466112      0.130115     -0.629830
1911     -0.395173     -1.462017      0.129485     -0.628723
1912     -0.396633     -1.457949      0.128857     -0.627599
1913     -0.398089     -1.453909      0.128230     -0.626457
1914     -0.399541     -1.449897      0.127604     -0.625298
1915     -0.400989     -1.445911      0.126980     -0.624122
1916     -0.402432     -1.441952      0.126356     -0.622930
1917     -0.403872     -1.438020      0.125734     -0.621722
1918     -0.405308     -1.434114      0.125113     -0.620499
1919     -0.406741     -1.430235      0.124493     -0.619260
1920     -0.408169     -1.426381      0.123874     -0.618005
1921     -0.409593     -1.422553      0.123257     -0.616736
1922     -0.411014     -1.418751      0.122641     -0.615453
1923     -0.412431     -1.414974      0.122026     -0.614155
1924     -0.413844     -1.411223      0.121412     -0.612843
1925     -0.415253     -1.407496      0.120800     -0.611517
1926     -0.416659     -1.403794      0.120189     -0.610178
1927     -0.418061     -1.400117      0.119580     -0.608825
1928     -0.419459     -1.396464      0.118972     -0.607460
1929     -0.420854     -1.392836      0.118365     -0.606082
1930     -0.422245     -1.389231      0.117759     -0.604691
1931     -0.423632     -1.385650      0.117155     -0.603289
1932     -0.425016     -1.382093      0.116553     -0.601874
1933     -0.426397     -1.378559      0.115952     -0.600447
1934     -0.427773     -1.375049      0.115352     -0.599009
1935     -0.429147     -1.371561      0.114754     -0.597560
1936     -0.430516     -1.368096      0.114157     -0.596099
1937     -0.431883     -1.364654      0.113561     -0.594628
1938     -0.433246     -1.361235      0.112968     -0.593146
1939     -0.434605     -1.357837      0.112375     -0.591654
1940     -0.435961     -1.354462      0.111784     -0.590151
1941     -0.437314     -1.351109      0.111195     -0.588638
1942     -0.438664     -1.347777      0.110607     -0.587116
1943     -0.440010     -1.344467      0.110021     -0.585584
1944     -0.441353     -1.341179      0.109436     -0.584042
1945     -0.442692     -1.337912      0.108853     -0.582491
1946     -0.444028     -1.334665      0.108271     -0.580931
1947     -0.445361     -1.331440      0.107691     -0.579362
1948     -0.446691     -1.328235      0.107112     -0.577785
1949     -0.448018     -1.325051      0.106535     -0.576199
1950     -0.449341     -1.321887      0.105960     -0.574604
1951     -0.450662     -1.318743      0.105386     -0.573002
1952     -0.451979     -1.315619      0.104814     -0.571391
1953     -0.453293     -1.312515      0.104243     -0.569773
1954     -0.454604     -1.309431      0.103674     -0.568147
1955     -0.455912     -1.306366      0.103107     -0.566513
1956     -0.457217     -1.303321      0.102541     -0.564872
1957     -0.458518     -1.300295      0.101977     -0.563224
1958     -0.459817     -1.297287      0.101415     -0.561568
1959     -0.461113     -1.294299      0.100854     -0.559906
1960     -0.462406     -1.291329      0.100295     -0.558237
1961     -0.463696     -1.288378      0.099737     -0.556561
1962     -0.464983     -1.285445      0.099182     -0.554879
1963     -0.466267     -1.282531      0.098628     -0.553191
1964     -0.467548     -1.279635      0.098075     -0.551496
1965     -0.468826     -1.276756      0.097525     -0.549795
1966     -0.470101     -1.273895      0.096976     -0.548089
1967     -0.471374     -1.271052      0.096429     -0.546376
1968     -0.472643     -1.268227      0.095883     -0.544658
1969     -0.473910     -1.265418      0.095339     -0.542934
1970     -0.475174     -1.262627      0.094797     -0.541205
1971     -0.476435     -1.259853      0.094257     -0.539470
1972     -0.477694     -1.257096      0.093718     -0.537730
1973     -0.478950     -1.254355      0.093181     -0.535985
1974     -0.480203     -1.251632      0.092646     -0.534235
1975     -0.481453     -1.248924      0.092113     -0.532481
1976     -0.482700     -1.246233      0.091581     -0.530721
1977     -0.483945     -1.243558      0.091051     -0.528957
1978     -0.485187     -1.240900      0.090523     -0.527188
1979     -0.486427     -1.238257      0.089997     -0.525415
1980     -0.487664     -1.235630      0.089473     -0.523638
1981     -0.488898     -1.233018      0.088950     -0.521856
1982     -0.490130     -1.230423      0.088429     -0.520070
1983     -0.491359     -1.227842      0.087910     -0.518281
1984     -0.492586     -1.225277      0.087392     -0.516487
1985     -0.493810     -1.222727      0.086877     -0.514689
1986     -0.495031     -1.220192      0.086363     -0.512888
1987     -0.496250     -1.217671      0.085851     -0.511083
1988     -0.497467     -1.215166      0.085341     -0.509275
1989     -0.498680     -1.212675      0.084832     -0.507463
1990     -0.499892     -1.210199      0.084326     -0.505647
1991     -0.501101     -1.207737      0.083821     -0.503829
1992     -0.502307     -1.205289      0.083318     -0.502007
1993     -0.503511     -1.202856      0.082817     -0.500182
1994     -0.504713     -1.200436      0.082318     -0.498354
1995     -0.505912     -1.198030      0.081820     -0.496523
1996     -0.507109     -1.195638      0.081325     -0.494689
1997     -0.508304     -1.193260      0.080831     -0.492853
1998     -0.509496     -1.190896      0.080339     -0.491013
1999     -0.510685     -1.188544      0.079849     -0.489171
2000     -0.511873     -1.186206      0.079361     -0.487327
2001     -0.513058     -1.183882      0.078874     -0.485479

 
